IDDeposito,FolioVenta,ID_PVenta,Subtotal,IVA,IEPS,Total,Fecha_Venta,Fecha_Deposito,Subtotal_Deposito,IVA_Deposito,IEPS_Deposito,Total_Deposito
1338,AZG50-161387,477051,0.0,0.0,0.0,0.0,2023-07-06,2023-07-03,18123.07,784.96,86.25,18994.28
1338,AZD17-165214,477194,0.0,0.0,0.0,0.0,2023-07-06,2023-07-03,18123.07,784.96,86.25,18994.28
1338,AZX47-194919,481450,0.0,0.0,0.0,0.0,2023-07-06,2023-07-03,18123.07,784.96,86.25,18994.28
1338,AZD06-165258,481473,0.0,0.0,0.0,0.0,2023-07-06,2023-07-03,18123.07,784.96,86.25,18994.28
1338,AZF26-158206,483126,0.0,0.0,0.0,0.0,2023-07-06,2023-07-03,18123.07,784.96,86.25,18994.28
1338,AZK42-127625,485450,0.0,0.0,0.0,0.0,2023-07-06,2023-07-03,18123.07,784.96,86.25,18994.28
1339,AWX01-170840,435952,853.4482758620691,136.55172413793105,0.0,990.0,2023-07-04,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AZQ21-165071,347417,209.48275862068968,33.51724137931035,0.0,243.0,2023-07-01,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AZD47-163600,335085,53.7,0.0,4.3,58.0,2023-06-30,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AWW51-104452,348506,53.7,0.0,4.3,58.0,2023-07-01,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AZK09-126304,356160,53.7,0.0,4.3,58.0,2023-07-01,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AZE10-145886,356501,53.7,0.0,4.3,58.0,2023-07-01,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AVA00-91043,361475,53.7,0.0,4.3,58.0,2023-07-01,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AVA47-91061,363057,53.7,0.0,4.3,58.0,2023-07-01,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AVA47-91061,363058,53.7,0.0,4.3,58.0,2023-07-01,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AZQ33-165320,363322,53.7,0.0,4.3,58.0,2023-07-01,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AVC17-87817,368935,53.7,0.0,4.3,58.0,2023-07-01,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AZE54-146008,364999,38.88,0.0,3.12,42.0,2023-07-01,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AZY41-222684,336746,450.0,0.0,0.0,450.0,2023-06-30,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AWX35-169402,337017,450.0,0.0,0.0,450.0,2023-06-30,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AZL30-209102,337826,450.0,0.0,0.0,450.0,2023-06-30,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AZA00-110297,337982,450.0,0.0,0.0,450.0,2023-06-30,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AZV54-122885,338147,450.0,0.0,0.0,450.0,2023-06-30,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AWX56-169434,338308,450.0,0.0,0.0,450.0,2023-06-30,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AZA00-110302,338479,450.0,0.0,0.0,450.0,2023-06-30,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AZC41-211823,338528,450.0,0.0,0.0,450.0,2023-06-30,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AZI27-162656,338915,450.0,0.0,0.0,450.0,2023-06-30,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AZD25-163652,339412,450.0,0.0,0.0,450.0,2023-06-30,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AZI36-162664,339517,450.0,0.0,0.0,450.0,2023-06-30,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AZE02-145698,339912,450.0,0.0,0.0,450.0,2023-06-30,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AZS11-151073,340294,450.0,0.0,0.0,450.0,2023-06-30,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AVC51-87528,340693,450.0,0.0,0.0,450.0,2023-06-30,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AZH38-153732,340756,450.0,0.0,0.0,450.0,2023-06-30,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AZH38-153732,340757,450.0,0.0,0.0,450.0,2023-06-30,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AZL13-209150,341045,450.0,0.0,0.0,450.0,2023-06-30,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AZL13-209150,341046,450.0,0.0,0.0,450.0,2023-06-30,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AVC38-87532,341101,450.0,0.0,0.0,450.0,2023-06-30,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AVC30-87533,341165,450.0,0.0,0.0,450.0,2023-06-30,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AZI57-162685,341448,450.0,0.0,0.0,450.0,2023-06-30,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AZL04-209158,341519,450.0,0.0,0.0,450.0,2023-06-30,2023-07-03,37816.71,171.14,41.88,38029.72
